ab,year,questionType,title,word,words,count,level,pos,fromChoices
B,101,R,B-101-R-Q36to39,dose,dose,1,3,n./v.,0
B,101,R,B-101-R-Q36to39,routinely,routinely,1,9,,0
B,101,R,B-101-R-Q36to39,offering,offering,1,9,,0
B,101,R,B-101-R-Q36to39,oneself,oneself,1,9,,0
B,101,R,B-101-R-Q36to39,up,up,1,1,adv./prep./adj./n./v.,0
B,101,R,B-101-R-Q36to39,humiliate,humiliated,2,6,v.,0
B,101,R,B-101-R-Q36to39,erode,erodes,1,6,v.,0
B,101,R,B-101-R-Q36to39,one's,one's,1,9,,0
B,101,R,B-101-R-Q36to39,"self-respect,","self-respect,",1,9,,0
B,101,R,B-101-R-Q36to39,foster,fosters,1,6,v./adj.,0
B,101,R,B-101-R-Q36to39,depression,depression,1,4,n.,0
B,101,R,B-101-R-Q36to39,seem,seems,1,1,v.,0
B,101,R,B-101-R-Q36to39,funny,funny,1,1,adj.,0
B,101,R,B-101-R-Q36to39,isn't,isn't,1,9,,0
B,101,R,B-101-R-Q36to39,necessarily,necessarily,1,9,,0
B,101,R,B-101-R-Q36to39,indicator,indicator,1,9,,0
B,101,R,B-101-R-Q36to39,social,social,1,2,adj.,0
B,101,R,B-101-R-Q36to39,skill,skills,1,1,n.,0
B,101,R,B-101-R-Q36to39,well-being.,well-being.,1,9,,0
B,101,R,B-101-R-Q36to39,certain,certain,1,1,adj./pron.,0
B,101,R,B-101-R-Q36to39,actually,actually,1,9,,0
B,101,R,B-101-R-Q36to39,negative,negative,1,2,adj./n.,0
B,101,R,B-101-R-Q36to39,impact,impact,1,4,n./v.,0
B,101,R,B-101-R-Q36to39,interpersonal,interpersonal,1,9,,0
B,101,R,B-101-R-Q36to39,which,which,2,1,pron./adj.,0
B,101,R,B-101-R-Q36to39,group,group,1,1,n./v.,0
B,101,R,B-101-R-Q36to39,among,among,1,1,prep.,0
B,101,R,B-101-R-Q36to39,friendly,friendly,1,2,adj.,0
B,101,R,B-101-R-Q36to39,create,create,1,2,v.,0
B,101,R,B-101-R-Q36to39,relax,relaxing,1,3,v.,0
B,101,R,B-101-R-Q36to39,atmosphere,atmosphere,1,4,n.,0
B,101,R,B-101-R-Q36to39,people's,people's,1,9,,0
B,101,R,B-101-R-Q36to39,experience,experiences,2,2,n./v.,0
B,101,R,B-101-R-Q36to39,reveal,revealing,1,3,v.,0
B,101,R,B-101-R-Q36to39,unique,unique,1,4,adj./n.,0
B,101,R,B-101-R-Q36to39,following,following,1,2,prep./n./adj.,0
B,101,R,B-101-R-Q36to39,true,true,1,1,adj./adv./v.,0
B,101,R,B-101-R-Q36to39,from,from,2,1,prep.,0
B,101,R,B-101-R-Q36to39,over-dosage,over-dosage,1,9,,0
B,101,R,B-101-R-Q36to39,anxiety,anxiety,1,4,n.,0
B,101,R,B-101-R-Q36to39,successful,successful,1,2,adj.,0
B,101,R,B-101-R-Q36to39,career,careers,1,4,n.,0
B,101,R,B-101-R-Q36to39,manage,managed,1,3,v./(n.),0
B,101,R,B-101-R-Q36to39,rebuild,rebuild,1,9,,0
B,101,R,B-101-R-Q36to39,self-respect,self-respect,1,9,,0
B,101,R,B-101-R-Q36to39,author,author,1,3,n./v.,0
B,101,R,B-101-R-Q36to39,try,trying,1,1,v./n.,0
B,101,R,B-101-R-Q36to39,deserve,deserves,1,4,v.,0
B,101,R,B-101-R-Q36to39,study,studied,1,1,n.,0
B,101,R,B-101-R-Q36to39,both,both,1,1,adj./pron./adv.,0
B,101,R,B-101-R-Q36to39,its,its,1,1,pron.,0
B,101,R,B-101-R-Q36to39,bright,bright,1,1,adj./adv.,0
B,101,R,B-101-R-Q36to39,side,side,1,1,n.,0
B,101,R,B-101-R-Q36to39,dark,dark,1,1,adj./n.,0
B,101,R,B-101-R-Q36to39,value,valued,1,2,n./v.,0
B,101,R,B-101-R-Q36to39,personality,personality,1,3,n.,0
B,101,R,B-101-R-Q36to39,learned,learned,1,4,adj.,0
B,101,R,B-101-R-Q36to39,many,many,1,1,adj./pron.,0
B,101,R,B-101-R-Q36to39,different,different,1,1,adj.,0
B,101,R,B-101-R-Q40to43,passenger,passengers,1,2,n.,1
B,101,R,B-101-R-Q40to43,on,On;on,3,9,,0
B,101,R,B-101-R-Q40to43,june,June,1,1,n.,0
B,101,R,B-101-R-Q40to43,a,a,9,1,art.,0
B,101,R,B-101-R-Q40to43,sunny,Sunny,14,2,adj.,0
B,101,R,B-101-R-Q40to43,airline,Airlines;airlines,9,2,n.,0
B,101,R,B-101-R-Q40to43,captain,captain,2,2,n.,0
B,101,R,B-101-R-Q40to43,with,with,4,1,prep.,0
B,101,R,B-101-R-Q40to43,year,years,1,1,n.,0
B,101,R,B-101-R-Q40to43,of,of,14,9,,0
B,101,R,B-101-R-Q40to43,experience,experience;experienced,2,2,n./v.,0
B,101,R,B-101-R-Q40to43,stop,stopped,1,1,v./n.,0
B,101,R,B-101-R-Q40to43,his,his,6,1,pron.,0
B,101,R,B-101-R-Q40to43,flight,flight,3,2,n.,0
B,101,R,B-101-R-Q40to43,from,from,4,1,prep.,0
B,101,R,B-101-R-Q40to43,he,He;he,3,1,pron.,0
B,101,R,B-101-R-Q40to43,be,was;were;be;been,16,1,v.,0
B,101,R,B-101-R-Q40to43,deeply,deeply,1,9,,0
B,101,R,B-101-R-Q40to43,concern,concerned;concerns,3,3,v./n.,0
B,101,R,B-101-R-Q40to43,about,about,2,1,prep./adv.,0
B,101,R,B-101-R-Q40to43,balky,balky,1,9,,0
B,101,R,B-101-R-Q40to43,power,power,4,1,n./v.,0
B,101,R,B-101-R-Q40to43,component,component,3,6,n./adj.,0
B,101,R,B-101-R-Q40to43,that,that,5,1,pron./adj./adv./conj.,0
B,101,R,B-101-R-Q40to43,might,might,1,3,n.,0
B,101,R,B-101-R-Q40to43,eliminate,eliminate,1,4,v.,0
B,101,R,B-101-R-Q40to43,all,all,2,1,adj./adv./pron./n.,0
B,101,R,B-101-R-Q40to43,electrical,electrical,1,3,adj.,0
B,101,R,B-101-R-Q40to43,trans-pacific,trans-Pacific,1,9,,0
B,101,R,B-101-R-Q40to43,despite,Despite,1,4,prep.,0
B,101,R,B-101-R-Q40to43,valid,valid,1,6,adj.,0
B,101,R,B-101-R-Q40to43,airlines',Airlines',7,9,,0
B,101,R,B-101-R-Q40to43,management,management,1,3,v./(n.),0
B,101,R,B-101-R-Q40to43,pressure,pressured,2,3,n./v.,0
B,101,R,B-101-R-Q40to43,him,him,2,1,pron.,0
B,101,R,B-101-R-Q40to43,to,to,22,1,prep.,0
B,101,R,B-101-R-Q40to43,fly,fly;flying,6,1,n.,0
B,101,R,B-101-R-Q40to43,the,the,36,1,art.,0
B,101,R,B-101-R-Q40to43,over,over,2,1,prep./adv.,0
B,101,R,B-101-R-Q40to43,at,at,3,1,prep.,0
B,101,R,B-101-R-Q40to43,when,When,1,1,adv./pron./conj.,0
B,101,R,B-101-R-Q40to43,refuse,refused;refusing,5,2,v.,0
B,101,R,B-101-R-Q40to43,jeopardize,jeopardize,1,9,,0
B,101,R,B-101-R-Q40to43,safety,safety,4,2,n.,0
B,101,R,B-101-R-Q40to43,security,security;Security,5,3,n.,0
B,101,R,B-101-R-Q40to43,escort,escorted,1,5,n./v.,0
B,101,R,B-101-R-Q40to43,out,out,4,1,adv./prep./n./adj./v.,0
B,101,R,B-101-R-Q40to43,and,and,9,1,conj.,0
B,101,R,B-101-R-Q40to43,threaten,threatened,1,3,v.,0
B,101,R,B-101-R-Q40to43,arrest,arrest,1,2,v./n.,0
B,101,R,B-101-R-Q40to43,crew,crew;crews,4,3,n.,0
B,101,R,B-101-R-Q40to43,if,if,1,1,conj.,0
B,101,R,B-101-R-Q40to43,they,they,1,1,pron.,0
B,101,R,B-101-R-Q40to43,do,did,1,1,v./aux.,0
B,101,R,B-101-R-Q40to43,not,not,2,1,adv.,0
B,101,R,B-101-R-Q40to43,five,five,1,1,n./adj.,0
B,101,R,B-101-R-Q40to43,more,more,3,1,adj./pron./adv.,0
B,101,R,B-101-R-Q40to43,pilot,pilots;pilot,10,3,n./v.,0
B,101,R,B-101-R-Q40to43,also,also,1,1,adv.,0
B,101,R,B-101-R-Q40to43,cite,citing,1,5,v.,0
B,101,R,B-101-R-Q40to43,their,their,7,1,pron.,0
B,101,R,B-101-R-Q40to43,own,own,1,9,,0
B,101,R,B-101-R-Q40to43,it,It,1,1,pron.,0
B,101,R,B-101-R-Q40to43,turn,turned,1,1,v./n.,0
B,101,R,B-101-R-Q40to43,faulty,faulty,1,9,,0
B,101,R,B-101-R-Q40to43,plane,plane,3,1,n.,0
B,101,R,B-101-R-Q40to43,remove,removed;remove,3,3,v.,0
B,101,R,B-101-R-Q40to43,service,service,1,1,n./v.,0
B,101,R,B-101-R-Q40to43,eventually,Eventually,1,9,,0
B,101,R,B-101-R-Q40to43,third,third,1,1,adj./n./adv.,0
B,101,R,B-101-R-Q40to43,operate,operated;operate,3,2,v.,0
B,101,R,B-101-R-Q40to43,hour,hours,1,1,n.,0
B,101,R,B-101-R-Q40to43,in,In;in,3,1,prep./adv./adj.,0
B,101,R,B-101-R-Q40to43,this,this,4,1,pron./adj./adv.,0
B,101,R,B-101-R-Q40to43,whole,whole,1,1,adj./n.,0
B,101,R,B-101-R-Q40to43,highly,highly,1,4,adv.,0
B,101,R,B-101-R-Q40to43,ignore,ignore,1,2,v.,0
B,101,R,B-101-R-Q40to43,passenger,passengers,2,2,n.,0
B,101,R,B-101-R-Q40to43,pacific,Pacific,1,5,adj./n.,0
B,101,R,B-101-R-Q40to43,ocean,Ocean,1,9,,0
B,101,R,B-101-R-Q40to43,night,night,1,1,n.,0
B,101,R,B-101-R-Q40to43,need,needed;need,2,1,v./aux./n.,0
B,101,R,B-101-R-Q40to43,fortunately,Fortunately,1,9,,0
B,101,R,B-101-R-Q40to43,for,for,7,1,prep./conj.,0
B,101,R,B-101-R-Q40to43,these,these,2,1,pron./adj.,0
B,101,R,B-101-R-Q40to43,stand,stood,1,1,v./n.,0
B,101,R,B-101-R-Q40to43,strong,strong,1,1,adj.,0
B,101,R,B-101-R-Q40to43,would,would,2,9,,0
B,101,R,B-101-R-Q40to43,"intimidated.
don't","intimidated.
Don't",1,9,,0
B,101,R,B-101-R-Q40to43,just,just,1,1,adj.,0
B,101,R,B-101-R-Q40to43,take,take,1,1,v.,0
B,101,R,B-101-R-Q40to43,our,our,1,1,pron.,0
B,101,R,B-101-R-Q40to43,word,word,1,1,n./v.,0
B,101,R,B-101-R-Q40to43,please,Please;please,2,1,v.,0
B,101,R,B-101-R-Q40to43,research,research,1,4,n./v.,0
B,101,R,B-101-R-Q40to43,yourself,yourself,1,9,,0
B,101,R,B-101-R-Q40to43,learn,learn,1,1,v.,0
B,101,R,B-101-R-Q40to43,here's,Here's,1,9,,0
B,101,R,B-101-R-Q40to43,start,starting,1,1,v./n.,0
B,101,R,B-101-R-Q40to43,once,Once,1,9,,0
B,101,R,B-101-R-Q40to43,you,you,2,1,pron.,0
B,101,R,B-101-R-Q40to43,review,review,2,2,n./v.,0
B,101,R,B-101-R-Q40to43,shock,shocking,1,2,n./v.,0
B,101,R,B-101-R-Q40to43,keep,keep,1,1,v./n.,0
B,101,R,B-101-R-Q40to43,mind,mind,1,1,n./v.,0
B,101,R,B-101-R-Q40to43,while,while,1,1,conj.,0
B,101,R,B-101-R-Q40to43,use,use,1,1,v./n.,0
B,101,R,B-101-R-Q40to43,corporate,Corporate,1,6,adj.,0
B,101,R,B-101-R-Q40to43,airport,airport,3,1,n.,0
B,101,R,B-101-R-Q40to43,is,is,3,1,v.,0
B,101,R,B-101-R-Q40to43,new,new,1,1,adj.,0
B,101,R,B-101-R-Q40to43,intimidation,intimidation,1,9,,0
B,101,R,B-101-R-Q40to43,become,becoming,1,1,v.,0
B,101,R,B-101-R-Q40to43,commonplace,commonplace,1,5,adj./n.,0
B,101,R,B-101-R-Q40to43,document,documented,1,5,n./v.,0
B,101,R,B-101-R-Q40to43,event,events,1,2,n.,0
B,101,R,B-101-R-Q40to43,occurring,occurring,1,9,,0
B,101,R,B-101-R-Q40to43,weekly,weekly,1,4,adj./adv./n.,0
B,101,R,B-101-R-Q40to43,public,public,1,1,adj./n.,0
B,101,R,B-101-R-Q40to43,deserve,deserves,1,4,v.,0
B,101,R,B-101-R-Q40to43,high,highest,1,1,adj./n./adv.,0
B,101,R,B-101-R-Q40to43,level,levels,1,1,n./adj.,0
B,101,R,B-101-R-Q40to43,no,No;no,2,1,adj./adv./n.,0
B,101,R,B-101-R-Q40to43,should,should,1,9,,0
B,101,R,B-101-R-Q40to43,maximize,maximize,2,9,,0
B,101,R,B-101-R-Q40to43,revenue,revenues,1,6,n.,0
B,101,R,B-101-R-Q40to43,by,by,2,1,prep./adv.,0
B,101,R,B-101-R-Q40to43,push,pushing,1,1,v./n.,0
B,101,R,B-101-R-Q40to43,employee,employees,1,3,n.,0
B,101,R,B-101-R-Q40to43,move,move,1,1,v./(n.),0
B,101,R,B-101-R-Q40to43,airplane,airplanes,1,1,n.,0
B,101,R,B-101-R-Q40to43,regardless,regardless,1,6,adj./adv.,0
B,101,R,B-101-R-Q40to43,potential,potential,1,5,adj./n.,0
B,101,R,B-101-R-Q40to43,human,human,1,1,adj./n.,0
B,101,R,B-101-R-Q40to43,are,are,1,1,v.,0
B,101,R,B-101-R-Q40to43,commit,committed,1,4,v.,0
B,101,R,B-101-R-Q40to43,resist,resisting,1,3,v.,0
B,101,R,B-101-R-Q40to43,any,any,2,1,adj./pron./adv.,0
B,101,R,B-101-R-Q40to43,practice,practices,1,1,n./v.,0
B,101,R,B-101-R-Q40to43,compromise,compromise,1,5,n./v.,0
B,101,R,B-101-R-Q40to43,your,your,2,1,pron.,0
B,101,R,B-101-R-Q40to43,economic,economic,1,4,adj.,0
B,101,R,B-101-R-Q40to43,we've,We've,1,9,,0
B,101,R,B-101-R-Q40to43,try,trying,1,1,v./n.,0
B,101,R,B-101-R-Q40to43,fix,fix,1,2,v./n.,0
B,101,R,B-101-R-Q40to43,problem,problems;problem,4,1,n.,0
B,101,R,B-101-R-Q40to43,behind,behind,1,1,prep./adv.,0
B,101,R,B-101-R-Q40to43,scene,scenes,1,1,n.,0
B,101,R,B-101-R-Q40to43,quite,quite,1,1,adv.,0
B,101,R,B-101-R-Q40to43,some,some,1,1,adj./pron.,0
B,101,R,B-101-R-Q40to43,now,now,1,1,adv./n.,0
B,101,R,B-101-R-Q40to43,we,we,1,1,pron.,0
B,101,R,B-101-R-Q40to43,go,Go,1,1,v./n.,0
B,101,R,B-101-R-Q40to43,get,get,1,1,v.,0
B,101,R,B-101-R-Q40to43,information,information,1,4,n.,0
B,101,R,B-101-R-Q40to43,find,find,3,1,v./n.,0
B,101,R,B-101-R-Q40to43,what,what,3,1,pron./adj.,0
B,101,R,B-101-R-Q40to43,can,can,1,1,v.(aux.),0
B,101,R,B-101-R-Q40to43,happen,happened,2,1,v.,0
B,101,R,B-101-R-Q40to43,after,after,2,1,prep./conj./adv.,0
B,101,R,B-101-R-Q40to43,ask,asked,1,1,v.,0
B,101,R,B-101-R-Q40to43,another,another,1,1,adj./pron.,0
B,101,R,B-101-R-Q40to43,replace,replace,1,3,v./(n.),0
B,101,R,B-101-R-Q40to43,force,forced,1,1,n./v.,0
B,101,R,B-101-R-Q40to43,leave,leave,1,1,v./n.,0
B,101,R,B-101-R-Q40to43,staff,staff,1,3,n./v.,0
B,101,R,B-101-R-Q40to43,make,made,1,1,v.,0
B,101,R,B-101-R-Q40to43,help,help,1,1,v./n.,0
B,101,R,B-101-R-Q40to43,wrong,wrong,1,1,adj./adv./n./v.,0
B,101,R,B-101-R-Q40to43,fire,fired,1,1,n./v.,0
B,101,R,B-101-R-Q40to43,abandon,abandoning,1,4,v.,0
B,101,R,B-101-R-Q40to43,main,main,1,2,adj./n.,0
B,101,R,B-101-R-Q40to43,purpose,purpose,1,1,n.,0
B,101,R,B-101-R-Q40to43,introduce,introduce,1,2,v.,0
B,101,R,B-101-R-Q40to43,train,training,1,1,n.,0
B,101,R,B-101-R-Q40to43,plan,plans,1,1,n./v.,0
B,101,R,B-101-R-Q40to43,improve,improving,1,2,v./(n.),0
B,101,R,B-101-R-Q40to43,expose,expose,1,4,v.,0
B,101,R,B-101-R-Q40to43,aircraft,aircraft,1,2,n.,0
B,101,R,B-101-R-Q40to43,found,found,1,3,v.,0
B,101,R,B-101-R-Q40to43,too,too,1,1,adv.,0
B,101,R,B-101-R-Q40to43,old,old,1,1,adj.,0
B,101,R,B-101-R-Q40to43,mechanical,mechanical,1,4,adj.,0
B,101,R,B-101-R-Q40to43,detect,detected,1,2,v.,0
B,101,R,B-101-R-Q40to43,finally,finally,1,9,,0
B,101,R,B-101-R-Q40to43,week-long,week-long,1,9,,0
B,101,R,B-101-R-Q40to43,remain,remained,1,3,v.,0
B,101,R,B-101-R-Q40to43,whom,whom,1,1,pron.,0
B,101,R,B-101-R-Q40to43,passage,passage,1,3,n.,0
B,101,R,B-101-R-Q40to43,most,most,1,1,adj./pron./adv.,0
B,101,R,B-101-R-Q40to43,likely,likely,1,1,adj./adv.,0
B,101,R,B-101-R-Q40to43,personnel,personnel,1,5,n.,0
B,101,R,B-101-R-Q44to47,yoga,yoga,1,5,n.,1
B,101,R,B-101-R-Q44to47,angry,Angry,9,1,adj.,0
B,101,R,B-101-R-Q44to47,bird,Birds;birds,10,1,n.,0
B,101,R,B-101-R-Q44to47,is,is,6,1,v.,0
B,101,R,B-101-R-Q44to47,a,a;A,13,1,art.,0
B,101,R,B-101-R-Q44to47,video,video,2,2,adj./n./v.,0
B,101,R,B-101-R-Q44to47,game,game,9,1,n.,0
B,101,R,B-101-R-Q44to47,develop,developed,2,2,v./(n.),0
B,101,R,B-101-R-Q44to47,by,by,5,1,prep./adv.,0
B,101,R,B-101-R-Q44to47,finnish,Finnish,1,9,,0
B,101,R,B-101-R-Q44to47,computer,computer,1,2,n.,0
B,101,R,B-101-R-Q44to47,developer,developer,1,9,,0
B,101,R,B-101-R-Q44to47,rovio,Rovio,1,9,,0
B,101,R,B-101-R-Q44to47,inspire,Inspired;inspired,2,4,v.,0
B,101,R,B-101-R-Q44to47,primarily,primarily,1,9,,0
B,101,R,B-101-R-Q44to47,sketch,sketch;sketches,2,4,n./v.,0
B,101,R,B-101-R-Q44to47,of,of,21,9,,0
B,101,R,B-101-R-Q44to47,stylized,stylized,1,9,,0
B,101,R,B-101-R-Q44to47,wingless,wingless,1,9,,0
B,101,R,B-101-R-Q44to47,the,the;The,39,1,art.,0
B,101,R,B-101-R-Q44to47,be,was;been;be,9,1,v.,0
B,101,R,B-101-R-Q44to47,first,first,1,1,adj./n./adv.,0
B,101,R,B-101-R-Q44to47,release,released,1,3,v./n.,0
B,101,R,B-101-R-Q44to47,for,for,7,1,prep./conj.,0
B,101,R,B-101-R-Q44to47,apple's,Apple's,3,9,,0
B,101,R,B-101-R-Q44to47,mobile,mobile,3,3,adj.,0
B,101,R,B-101-R-Q44to47,operate,operating,1,2,v.,0
B,101,R,B-101-R-Q44to47,system,system,1,3,n.,0
B,101,R,B-101-R-Q44to47,in,in;In,21,1,prep./adv./adj.,0
B,101,R,B-101-R-Q44to47,december,December,1,1,n.,0
B,101,R,B-101-R-Q44to47,since,Since,1,1,prep./conj./adv.,0
B,101,R,B-101-R-Q44to47,over,over,1,1,prep./adv.,0
B,101,R,B-101-R-Q44to47,million,million,1,2,n.,0
B,101,R,B-101-R-Q44to47,copy,copies,1,2,n./v.,0
B,101,R,B-101-R-Q44to47,have,have;has,8,1,v./aux.,0
B,101,R,B-101-R-Q44to47,purchase,purchased,1,5,v./n.,0
B,101,R,B-101-R-Q44to47,from,from,2,1,prep.,0
B,101,R,B-101-R-Q44to47,app,App,1,9,,0
B,101,R,B-101-R-Q44to47,its,its,5,1,pron.,0
B,101,R,B-101-R-Q44to47,fast-growing,fast-growing,1,9,,0
B,101,R,B-101-R-Q44to47,popularity,popularity,1,4,n.,0
B,101,R,B-101-R-Q44to47,and,and,8,1,conj.,0
B,101,R,B-101-R-Q44to47,their,their,2,1,pron.,0
B,101,R,B-101-R-Q44to47,enemy,enemy,1,2,n.,0
B,101,R,B-101-R-Q44to47,reference,referenced,2,4,n.,0
B,101,R,B-101-R-Q44to47,television,television,2,2,n.,0
B,101,R,B-101-R-Q44to47,program,programs,2,3,n./v.,0
B,101,R,B-101-R-Q44to47,throughout,throughout,1,2,prep./adv.,0
B,101,R,B-101-R-Q44to47,israeli,Israeli,1,9,,0
B,101,R,B-101-R-Q44to47,comedy,comedy,2,4,n.,0
B,101,R,B-101-R-Q44to47,wonderful,Wonderful,1,2,adj.,0
B,101,R,B-101-R-Q44to47,one,one,1,1,n./adj./pron.,0
B,101,R,B-101-R-Q44to47,nation's,nation's,1,9,,0
B,101,R,B-101-R-Q44to47,most,most,1,1,adj./pron./adv.,0
B,101,R,B-101-R-Q44to47,popular,popular,1,3,adj./n.,0
B,101,R,B-101-R-Q44to47,tv,TV,2,2,n.,0
B,101,R,B-101-R-Q44to47,satirized,satirized,1,9,,0
B,101,R,B-101-R-Q44to47,recent,recent,1,2,adj.,0
B,101,R,B-101-R-Q44to47,fail,failed,1,2,v./n.,0
B,101,R,B-101-R-Q44to47,israeli-palestinian,Israeli-Palestinian,1,9,,0
B,101,R,B-101-R-Q44to47,peace,peace,2,2,n.,0
B,101,R,B-101-R-Q44to47,attempt,attempts;attempt,2,3,v./n.,0
B,101,R,B-101-R-Q44to47,feature,featuring;featured,2,3,n./v.,0
B,101,R,B-101-R-Q44to47,negotiation,negotiations,1,6,n.,0
B,101,R,B-101-R-Q44to47,with,with,1,1,prep.,0
B,101,R,B-101-R-Q44to47,clip,Clips,1,3,n./v.,0
B,101,R,B-101-R-Q44to47,segment,segment,1,5,n./v.,0
B,101,R,B-101-R-Q44to47,go,went,1,1,v./n.,0
B,101,R,B-101-R-Q44to47,get,getting,1,1,v.,0
B,101,R,B-101-R-Q44to47,viewer,viewers,1,5,n.,0
B,101,R,B-101-R-Q44to47,all,all,1,1,adj./adv./pron./n.,0
B,101,R,B-101-R-Q44to47,around,around,2,1,adv./prep.,0
B,101,R,B-101-R-Q44to47,american,American,1,9,,0
B,101,R,B-101-R-Q44to47,host,hosts,1,2,n.,0
B,101,R,B-101-R-Q44to47,conan,Conan,2,9,,0
B,101,R,B-101-R-Q44to47,"o'brien,","O'Brien,",1,9,,0
B,101,R,B-101-R-Q44to47,jon,Jon,1,9,,0
B,101,R,B-101-R-Q44to47,daniel,Daniel,2,9,,0
B,101,R,B-101-R-Q44to47,tosh,Tosh,1,9,,0
B,101,R,B-101-R-Q44to47,on,on,3,9,,0
B,101,R,B-101-R-Q44to47,respective,respective,1,6,adj.,0
B,101,R,B-101-R-Q44to47,daily,Daily,1,2,adj./adv./n.,0
B,101,R,B-101-R-Q44to47,some,Some,1,1,adj./pron.,0
B,101,R,B-101-R-Q44to47,game's,game's,2,9,,0
B,101,R,B-101-R-Q44to47,more,more,1,1,adj./pron./adv.,0
B,101,R,B-101-R-Q44to47,notable,notable,1,5,adj./n.,0
B,101,R,B-101-R-Q44to47,fan,fans,1,1,n./v.,0
B,101,R,B-101-R-Q44to47,include,include;included,3,2,v.,0
B,101,R,B-101-R-Q44to47,prime,Prime,2,4,adj./n.,0
B,101,R,B-101-R-Q44to47,minister,Minister,2,4,n.,0
B,101,R,B-101-R-Q44to47,david,David,1,9,,0
B,101,R,B-101-R-Q44to47,cameron,Cameron,1,9,,0
B,101,R,B-101-R-Q44to47,unite,United,1,3,v.,0
B,101,R,B-101-R-Q44to47,who,who,2,1,pron.,0
B,101,R,B-101-R-Q44to47,play,plays;playing,3,1,v./n.,0
B,101,R,B-101-R-Q44to47,ipad,iPad,1,9,,0
B,101,R,B-101-R-Q44to47,version,version,1,6,n.,0
B,101,R,B-101-R-Q44to47,author,author,1,3,n./v.,0
B,101,R,B-101-R-Q44to47,salman,Salman,2,9,,0
B,101,R,B-101-R-Q44to47,believe,believed,1,1,v.,0
B,101,R,B-101-R-Q44to47,to,to,9,1,prep.,0
B,101,R,B-101-R-Q44to47,master,master,1,1,n.,0
B,101,R,B-101-R-Q44to47,at,at,2,1,prep.,0
B,101,R,B-101-R-Q44to47,character,characters,6,2,n.,0
B,101,R,B-101-R-Q44to47,also,also,2,1,adv.,0
B,101,R,B-101-R-Q44to47,advertisement,advertisements;advertisement,6,3,v./(n.),0
B,101,R,B-101-R-Q44to47,different,different,2,1,adj.,0
B,101,R,B-101-R-Q44to47,march,March,1,1,n.,0
B,101,R,B-101-R-Q44to47,begin,began,1,1,v.,0
B,101,R,B-101-R-Q44to47,appear,appearing;appeared,2,1,v.,0
B,101,R,B-101-R-Q44to47,series,series,1,5,n.,0
B,101,R,B-101-R-Q44to47,microsoft's,Microsoft's,1,9,,0
B,101,R,B-101-R-Q44to47,bing,Bing,1,9,,0
B,101,R,B-101-R-Q44to47,search,search,1,2,v./n.,0
B,101,R,B-101-R-Q44to47,same,same,1,1,adj./pron./adv.,0
B,101,R,B-101-R-Q44to47,nokia,Nokia,2,9,,0
B,101,R,B-101-R-Q44to47,project,projected,1,2,n./v.,0
B,101,R,B-101-R-Q44to47,an,an,3,1,art.,0
B,101,R,B-101-R-Q44to47,texas,Texas,1,9,,0
B,101,R,B-101-R-Q44to47,that,that,1,1,pron./adj./adv./conj.,0
B,101,R,B-101-R-Q44to47,downtown,downtown,1,2,adv./adj./n.,0
B,101,R,B-101-R-Q44to47,building,building,1,1,n.,0
B,101,R,B-101-R-Q44to47,new,new,1,1,adj.,0
B,101,R,B-101-R-Q44to47,t-mobile,T-Mobile,1,9,,0
B,101,R,B-101-R-Q44to47,film,filmed;film,2,2,n./v.,0
B,101,R,B-101-R-Q44to47,spain,Spain,1,9,,0
B,101,R,B-101-R-Q44to47,real-life,real-life,2,9,,0
B,101,R,B-101-R-Q44to47,mock-up,mock-up,2,9,,0
B,101,R,B-101-R-Q44to47,city,city,1,1,n.,0
B,101,R,B-101-R-Q44to47,used,used,2,2,adj.,0
B,101,R,B-101-R-Q44to47,malaysia,Malaysia,1,9,,0
B,101,R,B-101-R-Q44to47,promote,promote,1,3,v.,0
B,101,R,B-101-R-Q44to47,set,set,1,1,n.,0
B,101,R,B-101-R-Q44to47,world,world,1,1,n.,0
B,101,R,B-101-R-Q44to47,record,record,1,2,n.,0
B,101,R,B-101-R-Q44to47,large,largest,1,1,adj.,0
B,101,R,B-101-R-Q44to47,number,number,1,1,n./v.,0
B,101,R,B-101-R-Q44to47,people,people,2,1,n./v.,0
B,101,R,B-101-R-Q44to47,single,single,1,2,adj./n./v.,0
B,101,R,B-101-R-Q44to47,even,even,1,1,adv.,0
B,101,R,B-101-R-Q44to47,work,works,1,1,v./n.,0
B,101,R,B-101-R-Q44to47,philosophical,philosophical,2,4,adj.,0
B,101,R,B-101-R-Q44to47,five-part,five-part,1,9,,0
B,101,R,B-101-R-Q44to47,essay,essay,1,2,n.,0
B,101,R,B-101-R-Q44to47,entitle,entitled,1,5,v.,0
B,101,R,B-101-R-Q44to47,eliminate,Eliminate,1,4,v.,0
B,101,R,B-101-R-Q44to47,green,Green,1,1,adj./n./v.,0
B,101,R,B-101-R-Q44to47,pig,Pigs,1,1,n./v.,0
B,101,R,B-101-R-Q44to47,your,Your,1,1,pron.,0
B,101,R,B-101-R-Q44to47,write,written,1,1,v.,0
B,101,R,B-101-R-Q44to47,giridhari,Giridhari,1,9,,0
B,101,R,B-101-R-Q44to47,dasar,Dasar,1,9,,0
B,101,R,B-101-R-Q44to47,utilize,utilizing,1,6,v.,0
B,101,R,B-101-R-Q44to47,gameplay,gameplay,1,9,,0
